WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2020-03-28,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,3245.0,Political violence,2165.0,12.0829,6.0025
2020-04-11,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,10,41505.0,Political violence,2165.0,12.0829,6.0025
2020-04-18,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,114,32929.0,Political violence,2165.0,12.0829,6.0025
2020-05-02,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,3,17175.0,Political violence,2165.0,12.0829,6.0025
2020-05-16,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,35065.0,Political violence,2165.0,12.0829,6.0025
2020-05-30,Western Africa,Nigeria,Zamfara,Battles,Armed clash,5,24,674775.0,Political violence,2165.0,12.0829,6.0025
2020-06-06,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,2,523085.0,Political violence,2165.0,12.0829,6.0025
2020-06-27,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,5,557080.0,Political violence,2165.0,12.0829,6.0025
2020-07-04,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,1,14988.0,Political violence,2165.0,12.0829,6.0025
2020-07-11,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,7,62493.0,Political violence,2165.0,12.0829,6.0025
2020-07-18,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,0,30484.0,Political violence,2165.0,12.0829,6.0025
2020-07-25,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,4,48260.0,Political violence,2165.0,12.0829,6.0025
2020-08-01,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,59564.0,Political violence,2165.0,12.0829,6.0025
2020-08-15,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,4,43419.0,Political violence,2165.0,12.0829,6.0025
2020-08-22,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,3,24207.0,Political violence,2165.0,12.0829,6.0025
2020-09-12,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,7,557080.0,Political violence,2165.0,12.0829,6.0025
2020-09-19,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,1,122623.0,Political violence,2165.0,12.0829,6.0025
2020-09-26,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,22699.0,Political violence,2165.0,12.0829,6.0025
2020-10-10,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,523085.0,Political violence,2165.0,12.0829,6.0025
2020-10-24,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,4,13499.0,Political violence,2165.0,12.0829,6.0025
2020-10-31,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,6,146483.0,Political violence,2165.0,12.0829,6.0025
2020-11-07,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,3,101809.0,Political violence,2165.0,12.0829,6.0025
2020-11-14,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,3,78520.0,Political violence,2165.0,12.0829,6.0025
2020-11-21,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,12,552994.0,Political violence,2165.0,12.0829,6.0025
2020-12-05,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,36764.0,Political violence,2165.0,12.0829,6.0025
2020-12-12,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,4,182484.0,Political violence,2165.0,12.0829,6.0025
2020-12-19,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,523085.0,Political violence,2165.0,12.0829,6.0025
2020-12-26,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,0,56123.0,Political violence,2165.0,12.0829,6.0025
2021-01-02,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,61370.0,Political violence,2165.0,12.0829,6.0025
2021-01-09,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,50,38550.0,Political violence,2165.0,12.0829,6.0025
2021-01-16,Western Africa,Nigeria,Zamfara,Battles,Armed clash,5,55,64379.0,Political violence,2165.0,12.0829,6.0025
2021-01-30,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,52,93356.0,Political violence,2165.0,12.0829,6.0025
2021-02-06,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,534250.0,Political violence,2165.0,12.0829,6.0025
2021-02-27,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,4805.0,Political violence,2165.0,12.0829,6.0025
2021-03-13,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,8,23315.0,Political violence,2165.0,12.0829,6.0025
2021-03-27,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,48,7373.0,Political violence,2165.0,12.0829,6.0025
2021-04-03,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,1,47969.0,Political violence,2165.0,12.0829,6.0025
2021-04-17,Western Africa,Nigeria,Zamfara,Battles,Armed clash,5,83,69245.0,Political violence,2165.0,12.0829,6.0025
2021-04-24,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,5,32767.0,Political violence,2165.0,12.0829,6.0025
2021-05-15,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,24371.0,Political violence,2165.0,12.0829,6.0025
2021-05-22,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,15,59896.0,Political violence,2165.0,12.0829,6.0025
2021-05-29,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,22128.0,Political violence,2165.0,12.0829,6.0025
2021-06-05,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,45,82815.0,Political violence,2165.0,12.0829,6.0025
2021-06-12,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,24,80986.0,Political violence,2165.0,12.0829,6.0025
2021-06-19,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,11913.0,Political violence,2165.0,12.0829,6.0025
2021-06-26,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,51,214569.0,Political violence,2165.0,12.0829,6.0025
2021-07-03,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,15,543180.0,Political violence,2165.0,12.0829,6.0025
2021-07-17,Western Africa,Nigeria,Zamfara,Battles,Armed clash,5,27,624100.0,Political violence,2165.0,12.0829,6.0025
2021-07-24,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,33879.0,Political violence,2165.0,12.0829,6.0025
2021-07-31,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,45,2444.0,Political violence,2165.0,12.0829,6.0025
2021-08-14,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,12,61887.0,Political violence,2165.0,12.0829,6.0025
2021-08-21,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,24371.0,Political violence,2165.0,12.0829,6.0025
2021-08-28,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,5,120083.0,Political violence,2165.0,12.0829,6.0025
2021-09-04,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,60591.0,Political violence,2165.0,12.0829,6.0025
2021-09-11,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,13,24371.0,Political violence,2165.0,12.0829,6.0025
2021-09-18,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,10,60591.0,Political violence,2165.0,12.0829,6.0025
2021-09-25,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,5,72192.0,Political violence,2165.0,12.0829,6.0025
2021-10-02,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,7373.0,Political violence,2165.0,12.0829,6.0025
2021-10-23,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,21,84962.0,Political violence,2165.0,12.0829,6.0025
2021-10-30,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,8,125387.0,Political violence,2165.0,12.0829,6.0025
2021-11-06,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,7,23755.0,Political violence,2165.0,12.0829,6.0025
2021-11-27,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,10,542586.0,Political violence,2165.0,12.0829,6.0025
2021-12-11,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,27,17374.0,Political violence,2165.0,12.0829,6.0025
2021-12-18,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,20,110065.0,Political violence,2165.0,12.0829,6.0025
2021-12-25,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,0,52078.0,Political violence,2165.0,12.0829,6.0025
2022-01-01,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,70,105923.0,Political violence,2165.0,12.0829,6.0025
2022-01-08,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,0,124757.0,Political violence,2165.0,12.0829,6.0025
2022-01-22,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,26,249155.0,Political violence,2165.0,12.0829,6.0025
2022-01-29,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,13,43011.0,Political violence,2165.0,12.0829,6.0025
2022-02-05,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,5,62477.0,Political violence,2165.0,12.0829,6.0025
2022-02-12,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,0,492173.0,Political violence,2165.0,12.0829,6.0025
2022-02-26,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,38,496536.0,Political violence,2165.0,12.0829,6.0025
2022-03-26,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,1,11456.0,Political violence,2165.0,12.0829,6.0025
2022-04-02,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,8,454045.0,Political violence,2165.0,12.0829,6.0025
2022-04-09,Western Africa,Nigeria,Zamfara,Battles,Armed clash,6,38,158829.0,Political violence,2165.0,12.0829,6.0025
2022-04-16,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,10,38235.0,Political violence,2165.0,12.0829,6.0025
2022-04-30,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,4,4404.0,Political violence,2165.0,12.0829,6.0025
2022-05-14,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,13,31037.0,Political violence,2165.0,12.0829,6.0025
2022-05-28,Western Africa,Nigeria,Zamfara,Battles,Armed clash,5,42,88714.0,Political violence,2165.0,12.0829,6.0025
2022-06-18,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,2,112338.0,Political violence,2165.0,12.0829,6.0025
2022-07-23,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,1,83454.0,Political violence,2165.0,12.0829,6.0025
2022-08-06,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,7523.0,Political violence,2165.0,12.0829,6.0025
2022-08-20,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,6,42932.0,Political violence,2165.0,12.0829,6.0025
2022-08-27,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,38235.0,Political violence,2165.0,12.0829,6.0025
2022-09-24,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,34,146856.0,Political violence,2165.0,12.0829,6.0025
2022-10-01,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,22,1578.0,Political violence,2165.0,12.0829,6.0025
2022-10-08,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,4,34090.0,Political violence,2165.0,12.0829,6.0025
2022-10-15,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,3,21817.0,Political violence,2165.0,12.0829,6.0025
2022-10-22,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,3,24774.0,Political violence,2165.0,12.0829,6.0025
2022-10-29,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,4,14084.0,Political violence,2165.0,12.0829,6.0025
2022-11-05,Western Africa,Nigeria,Zamfara,Battles,Armed clash,6,219,134631.0,Political violence,2165.0,12.0829,6.0025
2022-11-12,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,24894.0,Political violence,2165.0,12.0829,6.0025
2022-11-19,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,18,8994.0,Political violence,2165.0,12.0829,6.0025
2022-12-10,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,15,6628.0,Political violence,2165.0,12.0829,6.0025
2022-12-17,Western Africa,Nigeria,Zamfara,Battles,Armed clash,8,50,45611.0,Political violence,2165.0,12.0829,6.0025
2022-12-31,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,1,24743.0,Political violence,2165.0,12.0829,6.0025
2023-01-07,Western Africa,Nigeria,Zamfara,Battles,Armed clash,8,24,100904.0,Political violence,2165.0,12.0829,6.0025
2023-01-14,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,6,95348.0,Political violence,2165.0,12.0829,6.0025
2023-01-21,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,15701.0,Political violence,2165.0,12.0829,6.0025
2023-02-04,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,20,14956.0,Political violence,2165.0,12.0829,6.0025
2023-03-04,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,2,36026.0,Political violence,2165.0,12.0829,6.0025
2023-03-11,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,0,588614.0,Political violence,2165.0,12.0829,6.0025
2023-03-18,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,51,36026.0,Political violence,2165.0,12.0829,6.0025
2023-03-25,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,2,36144.0,Political violence,2165.0,12.0829,6.0025
2023-04-08,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,21,90835.0,Political violence,2165.0,12.0829,6.0025
2023-04-15,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,1,37825.0,Political violence,2165.0,12.0829,6.0025
2023-04-22,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,12,52037.0,Political violence,2165.0,12.0829,6.0025
2023-04-29,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,6,161554.0,Political violence,2165.0,12.0829,6.0025
2023-05-13,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,3,514066.0,Political violence,2165.0,12.0829,6.0025
2023-05-20,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,10,7887.0,Political violence,2165.0,12.0829,6.0025
2023-05-27,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,16,19330.0,Political violence,2165.0,12.0829,6.0025
2023-06-03,Western Africa,Nigeria,Zamfara,Battles,Armed clash,6,34,185408.0,Political violence,2165.0,12.0829,6.0025
2023-06-10,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,3,15261.0,Political violence,2165.0,12.0829,6.0025
2023-07-01,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,6,50322.0,Political violence,2165.0,12.0829,6.0025
2023-07-08,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,4,47197.0,Political violence,2165.0,12.0829,6.0025
2023-07-15,Western Africa,Nigeria,Zamfara,Battles,Armed clash,5,12,31729.0,Political violence,2165.0,12.0829,6.0025
2023-07-22,Western Africa,Nigeria,Zamfara,Battles,Armed clash,7,39,234354.0,Political violence,2165.0,12.0829,6.0025
2023-07-29,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,2,95519.0,Political violence,2165.0,12.0829,6.0025
2023-08-05,Western Africa,Nigeria,Zamfara,Battles,Armed clash,5,12,109748.0,Political violence,2165.0,12.0829,6.0025
2023-08-19,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,2,12600.0,Political violence,2165.0,12.0829,6.0025
2023-09-09,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,0,60668.0,Political violence,2165.0,12.0829,6.0025
2023-09-16,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,5,44467.0,Political violence,2165.0,12.0829,6.0025
2023-09-23,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,3,14956.0,Political violence,2165.0,12.0829,6.0025
2023-10-07,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,10,454744.0,Political violence,2165.0,12.0829,6.0025
2023-10-14,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,46123.0,Political violence,2165.0,12.0829,6.0025
2023-10-21,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,8,163886.0,Political violence,2165.0,12.0829,6.0025
2023-10-28,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,3,56433.0,Political violence,2165.0,12.0829,6.0025
2023-11-04,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,10,43824.0,Political violence,2165.0,12.0829,6.0025
2023-11-11,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,25,68985.0,Political violence,2165.0,12.0829,6.0025
2023-11-18,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,5,179451.0,Political violence,2165.0,12.0829,6.0025
2023-11-25,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,4,43824.0,Political violence,2165.0,12.0829,6.0025
2023-12-02,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,3,8524.0,Political violence,2165.0,12.0829,6.0025
2023-12-09,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,1,13553.0,Political violence,2165.0,12.0829,6.0025
2023-12-16,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,4,466717.0,Political violence,2165.0,12.0829,6.0025
2023-12-23,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,0,458232.0,Political violence,2165.0,12.0829,6.0025
2023-12-30,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,8,118276.0,Political violence,2165.0,12.0829,6.0025
2024-01-06,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,7,54247.0,Political violence,2165.0,12.0829,6.0025
2024-01-13,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,3,130993.0,Political violence,2165.0,12.0829,6.0025
2024-01-20,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,2,15947.0,Political violence,2165.0,12.0829,6.0025
2024-01-27,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,2,117139.0,Political violence,2165.0,12.0829,6.0025
2024-02-03,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,15,28334.0,Political violence,2165.0,12.0829,6.0025
2024-02-10,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,62,150770.0,Political violence,2165.0,12.0829,6.0025
2024-02-17,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,16,142300.0,Political violence,2165.0,12.0829,6.0025
2024-02-24,Western Africa,Nigeria,Zamfara,Battles,Armed clash,6,73,557164.0,Political violence,2165.0,12.0829,6.0025
2024-03-02,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,2,141055.0,Political violence,2165.0,12.0829,6.0025
2024-03-09,Western Africa,Nigeria,Zamfara,Battles,Armed clash,6,6,183841.0,Political violence,2165.0,12.0829,6.0025
2024-03-16,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,3,80617.0,Political violence,2165.0,12.0829,6.0025
2024-03-23,Western Africa,Nigeria,Zamfara,Battles,Armed clash,5,36,89265.0,Political violence,2165.0,12.0829,6.0025
2024-03-30,Western Africa,Nigeria,Zamfara,Battles,Armed clash,4,12,481128.0,Political violence,2165.0,12.0829,6.0025
2024-04-06,Western Africa,Nigeria,Zamfara,Battles,Armed clash,12,60,615624.0,Political violence,2165.0,12.0829,6.0025
2024-04-13,Western Africa,Nigeria,Zamfara,Battles,Armed clash,2,17,47922.0,Political violence,2165.0,12.0829,6.0025
2024-04-20,Western Africa,Nigeria,Zamfara,Battles,Armed clash,8,29,693611.0,Political violence,2165.0,12.0829,6.0025
2024-04-27,Western Africa,Nigeria,Zamfara,Battles,Armed clash,8,19,82145.0,Political violence,2165.0,12.0829,6.0025
2024-05-04,Western Africa,Nigeria,Zamfara,Battles,Armed clash,3,32,48837.0,Political violence,2165.0,12.0829,6.0025
2024-05-11,Western Africa,Nigeria,Zamfara,Battles,Armed clash,6,36,210094.0,Political violence,2165.0,12.0829,6.0025
2024-06-01,Western Africa,Nigeria,Zamfara,Battles,Armed clash,1,13,15720.0,Political violence,2165.0,12.0829,6.0025
2024-06-08,Western Africa,Nigeria,Zamfara,Battles,Armed clash,5,6,131869.0,Political violence,2165.0,12.0829,6.0025
